NA,NB,NC,VA,VB,VC,a_b,c,LAC,LBC,T,Nop,ZT
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.36363636363636365,0.0,0.52
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.45454545454545453,0.0,0.59
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.5454545454545454,0.0,0.63
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.6363636363636364,0.0,0.67
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.7272727272727273,0.0,0.7
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.8181818181818182,0.0,0.77
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.9090909090909091,0.0,0.79
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,1.0,0.0,0.8
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.0,0.0,0.03
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.09090909090909091,0.0,0.05
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.18181818181818182,0.0,0.09
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.2727272727272727,0.0,0.15
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.36363636363636365,0.0,0.22
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.45454545454545453,0.0,0.29
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.5454545454545454,0.0,0.35
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.6363636363636364,0.0,0.41
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.7272727272727273,0.0,0.46
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.8181818181818182,0.0,0.51
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,0.9090909090909091,0.0,0.55
0.5,0.0,0.3333333333333333,0.25,0.5,0.5,0.30342577487765154,0.005394429175042082,0.1040723981900458,0.38268792710706073,1.0,0.0,0.58
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.0,1.0,0.04
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.09090909090909091,1.0,0.13
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.18181818181818182,1.0,0.27
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.2727272727272727,1.0,0.41
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.36363636363636365,1.0,0.53
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.45454545454545453,1.0,0.63
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.5454545454545454,1.0,0.71
0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6166394779771625,0.03304344258932602,0.3099547511312216,0.98633257403189,0.6363636363636364,1.0,0.76
